frame,front_r,front_g,front_b,joue_gauche_r,joue_gauche_g,joue_gauche_b,joue_droite_r,joue_droite_g,joue_droite_b,nez_r,nez_g,nez_b,sous_oeil_gauche_r,sous_oeil_gauche_g,sous_oeil_gauche_b,sous_oeil_droit_r,sous_oeil_droit_g,sous_oeil_droit_b
320,180.53756713867188,126.60907745361328,107.1707763671875,121.40302276611328,61.54030227661133,39.9011344909668,176.03176879882812,123.70902252197266,105.61732482910156,197.0279998779297,128.00799560546875,103.52100372314453,147.01138305664062,83.5464859008789,59.10057067871094,187.993896484375,134.47561645507812,117.92073059082031
321,180.40481567382812,126.47431945800781,107.01705932617188,121.197998046875,61.415367126464844,39.882572174072266,176.0449981689453,123.70972442626953,105.5921630859375,197.37954711914062,128.40586853027344,103.95850372314453,147.58082580566406,84.21240234375,59.78947448730469,187.91416931152344,134.57684326171875,118.02594757080078
322,180.50927734375,126.68817901611328,107.09291076660156,121.70219421386719,61.78495407104492,40.23636245727539,176.88302612304688,124.16975402832031,106.06419372558594,196.7763214111328,127.6619873046875,103.14844512939453,146.5194854736328,82.60853576660156,57.970314025878906,187.62451171875,134.31817626953125,116.96442413330078
323,181.0249481201172,126.98477172851562,107.50569152832031,122.0587158203125,62.08744430541992,40.752655029296875,177.0091552734375,123.96337890625,106.18521118164062,197.71804809570312,128.51927185058594,104.05071258544922,148.02906799316406,83.68992614746094,59.718994140625,188.104248046875,134.35520935058594,117.44401550292969
324,180.42486572265625,127.01380920410156,107.54788208007812,121.85086822509766,61.70853805541992,40.39727783203125,176.89352416992188,123.97338104248047,106.24748229980469,196.7708740234375,127.52815246582031,103.05339813232422,148.44444274902344,84.56851959228516,59.06666564941406,188.171875,134.416015625,117.455078125
325,180.4153289794922,126.9166030883789,107.64093017578125,121.21111297607422,61.18086242675781,40.02839660644531,176.9337158203125,123.66569519042969,106.2782211303711,197.36138916015625,127.63267517089844,103.7425765991211,149.268798828125,85.31954956054688,59.874061584472656,188.43106079101562,134.06796264648438,117.81359100341797
326,180.53933715820312,127.0477066040039,107.7603988647461,121.11311340332031,61.07892990112305,39.92852783203125,176.98123168945312,123.71408081054688,106.31985473632812,196.99514770507812,127.25753021240234,103.32264709472656,148.63739013671875,84.98130798339844,59.88411331176758,188.64646911621094,134.3858642578125,118.14949798583984
327,180.53567504882812,127.05378723144531,107.82035827636719,121.4098129272461,61.33970642089844,39.86679458618164,177.67681884765625,123.90119171142578,106.241455078125,197.89073181152344,128.2907257080078,103.40780639648438,148.43984985351562,84.55451202392578,59.66353225708008,188.137451171875,133.94821166992188,117.89641571044922
328,180.3970184326172,126.92877960205078,107.71743774414062,121.17053985595703,61.1860466003418,39.79457473754883,177.6484832763672,123.8843002319336,106.24097442626953,198.30039978027344,128.74949645996094,103.90718841552734,147.9130401611328,84.01449584960938,59.22463607788086,188.03770446777344,133.89285278320312,117.84325408935547
329,180.1487274169922,126.74671173095703,107.52100372314453,120.6420669555664,60.70295333862305,39.63161087036133,177.2746124267578,123.81526184082031,106.27460479736328,197.4490203857422,127.77843475341797,103.0058822631836,148.0929412841797,84.2360610961914,59.6468391418457,188.52964782714844,134.17588806152344,118.33399200439453
330,180.28257751464844,126.89727783203125,107.70697784423828,120.88150787353516,60.727901458740234,39.635108947753906,177.28480529785156,123.82261657714844,106.30106353759766,197.5241241455078,127.88031005859375,103.10520935058594,147.35592651367188,83.41807556152344,58.7532958984375,188.03883361816406,133.82717895507812,118.02330017089844
331,180.3350067138672,126.97236633300781,107.77534484863281,121.71347045898438,61.319419860839844,39.91777420043945,176.8774871826172,123.69657897949219,106.11253356933594,197.63290405273438,128.01947021484375,103.23076629638672,147.6904754638672,83.53845977783203,58.727108001708984,188.2286834716797,134.04844665527344,118.25968933105469
332,180.07064819335938,126.913330078125,107.70502471923828,121.8084716796875,61.30088424682617,39.7408332824707,176.4368438720703,123.44103240966797,105.87997436523438,197.85543823242188,128.19142150878906,103.56131744384766,146.0455322265625,82.16987609863281,57.93870544433594,186.8345947265625,132.74143981933594,117.22623443603516
333,180.2763214111328,126.79399108886719,107.89453887939453,121.92476654052734,61.18871307373047,39.78997039794922,176.55812072753906,123.41666412353516,106.04762268066406,198.1202392578125,128.16432189941406,103.80461120605469,147.49525451660156,83.98481750488281,59.9829216003418,188.08248901367188,133.4044189453125,118.12474822998047
334,180.28492736816406,126.80054473876953,107.90483856201172,122.18862915039062,61.37726593017578,39.757652282714844,177.4153594970703,123.99004364013672,106.47368621826172,198.30039978027344,128.3961639404297,104.00605010986328,146.79373168945312,83.71270751953125,59.44935607910156,187.72874450683594,133.4271240234375,118.24494171142578
335,180.4716033935547,127.04830169677734,108.08720397949219,122.47088623046875,62.23982620239258,40.17658233642578,176.71788024902344,124.04469299316406,106.37570190429688,198.45245361328125,128.58058166503906,104.19219207763672,146.1702117919922,82.70567321777344,57.24468231201172,188.02554321289062,133.56777954101562,118.46365356445312
336,180.4613494873047,127.10159301757812,107.86570739746094,121.82171630859375,61.77652359008789,39.68549728393555,177.2637176513672,124.36849212646484,106.63220977783203,199.07366943359375,129.28758239746094,104.90312957763672,146.49343872070312,83.54972076416016,58.57035827636719,188.82435607910156,134.86427307128906,119.03592681884766
337,180.48741149902344,127.28652954101562,108.07038879394531,122.23466491699219,62.46552658081055,40.01897430419922,176.50035095214844,123.95630645751953,106.10077667236328,199.37425231933594,129.56886291503906,105.22754669189453,145.04762268066406,82.06593322753906,57.514652252197266,187.0885772705078,133.75196838378906,118.09842681884766
338,180.80921936035156,127.5986328125,108.41841125488281,121.69282531738281,61.97915267944336,39.70999526977539,177.6931915283203,124.86953735351562,106.9168472290039,199.03225708007812,129.2096710205078,104.95564270019531,145.20652770996094,82.26087188720703,57.7952880859375,188.46502685546875,134.99794006347656,119.26543426513672
339,180.35272216796875,127.1019058227539,107.9409408569336,122.07371520996094,62.20769119262695,39.86410140991211,177.27499389648438,124.60346984863281,106.68611145019531,198.66265869140625,128.81080627441406,104.54854583740234,146.85816955566406,82.92279815673828,59.35547637939453,188.08778381347656,134.35496520996094,118.58206176757812
340,180.5404815673828,127.2670669555664,108.1900863647461,122.26197814941406,62.256378173828125,39.81269454956055,177.35391235351562,124.76741027832031,106.7939682006836,199.12155151367188,129.39529418945312,105.14913177490234,146.7682647705078,82.73796844482422,59.452762603759766,188.3424072265625,134.59727478027344,118.88327026367188
341,180.53147888183594,127.2496337890625,108.2009506225586,122.22463989257812,61.95643997192383,39.434349060058594,177.95970153808594,125.3412094116211,107.36275482177734,198.44622802734375,128.6854248046875,104.40100860595703,147.44277954101562,84.0863037109375,60.26078796386719,188.4761962890625,134.71031188964844,118.98213958740234
342,180.67214965820312,127.32931518554688,108.37883758544922,121.55596923828125,61.15360641479492,38.889305114746094,177.5540771484375,125.30076599121094,107.15492248535156,199.03407287597656,130.6843719482422,106.05711364746094,146.8815155029297,83.32495880126953,59.77558517456055,189.4297637939453,135.78407287597656,120.41719055175781
343,180.55784606933594,127.18412780761719,108.24324798583984,119.39653015136719,59.51016616821289,37.72966384887695,177.44203186035156,125.22555541992188,107.14105987548828,198.6279296875,130.18348693847656,105.59021759033203,146.23007202148438,82.6793441772461,59.17753601074219,189.0776824951172,135.37847900390625,119.96414184570312
344,180.93418884277344,127.55309295654297,108.58745574951172,119.1385498046875,59.322044372558594,37.66748809814453,177.7732696533203,125.36248779296875,107.23583221435547,198.65472412109375,130.07064819335938,105.48955535888672,147.40858459472656,83.875,60.32649230957031,189.5830078125,135.84585571289062,120.5849838256836
345,180.72378540039062,127.3123779296875,108.32182312011719,117.85741424560547,57.96247482299805,36.23827362060547,177.5810546875,125.00210571289062,106.57333374023438,198.57171630859375,129.99899291992188,105.18585968017578,147.2809600830078,83.78373718261719,60.25693130493164,188.8813934326172,135.32923889160156,120.12065124511719
346,180.67092895507812,127.26970672607422,108.27836608886719,117.56292724609375,57.650962829589844,36.1804084777832,177.38626098632812,125.03367614746094,106.61580657958984,198.6474151611328,130.19175720214844,105.44226837158203,147.380859375,83.72924041748047,60.07942199707031,187.92620849609375,134.73980712890625,119.63494873046875
347,180.71998596191406,127.28934478759766,108.30326080322266,117.26305389404297,57.4535026550293,35.98344039916992,176.60943603515625,124.48768615722656,106.0772933959961,197.39540100097656,128.79579162597656,103.9049072265625,146.63551330566406,82.87850189208984,59.04112243652344,187.98245239257812,134.78167724609375,119.67056274414062
348,180.54286193847656,127.21768951416016,108.14319610595703,116.9124984741211,56.84187316894531,35.723751068115234,176.1085662841797,124.28810119628906,105.8837890625,198.74050903320312,130.35487365722656,105.54563903808594,146.48667907714844,82.36056518554688,58.03907775878906,188.84104919433594,135.7223358154297,120.65190887451172
349,180.6812744140625,127.36507415771484,108.27991485595703,116.47030639648438,56.228485107421875,35.5157585144043,175.71339416503906,123.94864654541016,105.5621109008789,198.6949005126953,130.1183624267578,105.47142791748047,147.3368377685547,83.02982330322266,58.64561462402344,189.99229431152344,136.3872833251953,121.1502914428711
350,180.3151092529297,127.00318145751953,107.84342193603516,115.88490295410156,56.073638916015625,35.60272216796875,175.4937286376953,123.7649917602539,105.51952362060547,197.91915893554688,129.35418701171875,104.67083740234375,147.4332733154297,82.89762115478516,59.61974334716797,189.34857177734375,135.62286376953125,120.43809509277344
351,180.43588256835938,126.94895935058594,107.83816528320312,115.98919677734375,55.81639099121094,35.47585678100586,175.7232208251953,124.25349426269531,106.0445785522461,198.11451721191406,129.19447326660156,104.75715637207031,147.49729919433594,82.65225219726562,59.1279296875,190.1417694091797,136.20306396484375,120.83333587646484
352,179.3899383544922,125.97476959228516,106.80834197998047,114.7785873413086,55.034061431884766,35.386253356933594,176.2464599609375,124.51721954345703,106.30384826660156,197.39254760742188,128.49264526367188,103.99018859863281,146.61131286621094,81.48763275146484,57.51060104370117,189.1805877685547,136.1747589111328,120.43883514404297
353,179.402099609375,125.9960708618164,106.83098602294922,114.99871063232422,55.153846740722656,35.20167922973633,177.3126220703125,125.36102294921875,107.1301498413086,197.27413940429688,128.40292358398438,103.88292694091797,146.8639678955078,81.81617736816406,57.976104736328125,188.31346130371094,135.7269287109375,120.13845825195312
354,179.2449951171875,125.98404693603516,106.78797912597656,114.32659149169922,54.076438903808594,34.30322265625,177.05767822265625,125.0342025756836,106.98055267333984,198.6048583984375,129.9270477294922,105.51367950439453,147.21771240234375,82.1420669555664,58.3856086730957,188.3473358154297,135.67938232421875,119.97709655761719
355,179.1651611328125,125.86685943603516,106.67938232421875,114.90532684326172,54.400001525878906,34.423824310302734,177.21490478515625,125.2927474975586,107.2455062866211,197.79844665527344,128.9717559814453,104.46835327148438,147.4945831298828,82.43502044677734,59.18231201171875,188.5078125,136.2265625,120.740234375
356,179.0426788330078,125.78533172607422,106.81934356689453,115.4072036743164,54.69459915161133,34.492862701416016,176.82789611816406,124.8102035522461,107.00067901611328,197.37196350097656,128.57643127441406,104.18110656738281,147.30091857910156,82.2477035522461,58.98348617553711,188.23495483398438,136.19549560546875,118.58458709716797
357,179.38465881347656,126.13343811035156,107.203857421875,115.82205963134766,54.943328857421875,34.69287109375,177.1256103515625,125.13601684570312,107.36016845703125,198.06854248046875,129.34173583984375,104.92742156982422,148.0108642578125,83.00543212890625,60.01630401611328,188.37147521972656,136.40525817871094,118.76360321044922
358,179.6133575439453,126.4361572265625,107.54853057861328,117.06035614013672,56.00825881958008,35.40787887573242,177.9659423828125,125.81925201416016,108.00589752197266,198.01437377929688,129.3110809326172,104.90657043457031,148.181640625,83.19288635253906,59.96067428588867,188.0478973388672,136.12835693359375,118.5325698852539
359,179.54747009277344,126.31625366210938,107.41118621826172,116.91886901855469,55.88383483886719,35.42716598510742,177.39186096191406,125.32710266113281,107.59078979492188,198.20713806152344,129.551025390625,105.19183349609375,148.382080078125,83.16270446777344,59.89213943481445,188.22264099121094,136.33584594726562,118.77924346923828
360,179.42910766601562,126.1919174194336,107.26415252685547,117.20665740966797,56.22298812866211,35.70226287841797,177.47486877441406,125.421875,107.6440200805664,196.91082763671875,128.12124633789062,103.6873779296875,148.80442810058594,83.06272888183594,59.97601318359375,188.0,135.89080810546875,118.27586364746094
361,179.63088989257812,126.35140228271484,107.4225845336914,117.5006332397461,56.42048263549805,36.020992279052734,177.40170288085938,125.34319305419922,107.56804656982422,196.458251953125,127.4000015258789,102.99805450439453,148.8743133544922,83.1016616821289,59.8428840637207,188.7295684814453,136.435791015625,118.87937927246094
362,179.9189910888672,126.59317779541016,107.54681396484375,117.21949768066406,56.59685516357422,35.72893142700195,178.87347412109375,126.10284423828125,107.94857788085938,196.82276916503906,127.7693099975586,103.40396118164062,148.58950805664062,82.9692611694336,59.77396011352539,188.3787841796875,135.75567626953125,118.09469604492188
363,180.04844665527344,126.66377258300781,107.6117172241211,117.4857177734375,56.83850860595703,36.2472038269043,178.33311462402344,125.36092376708984,107.47964477539062,197.93453979492188,128.92849731445312,104.6847915649414,148.5842742919922,82.79588317871094,59.68352127075195,188.87924194335938,135.98678588867188,118.47735595703125
364,179.94590759277344,126.56793975830078,107.49658203125,118.22344207763672,57.42305374145508,36.618160247802734,178.40948486328125,125.43525695800781,107.55931854248047,197.9672393798828,128.93551635742188,104.67349243164062,148.84030151367188,82.72433471679688,59.173004150390625,189.47999572753906,136.5257110595703,118.89142608642578
365,180.07516479492188,126.87085723876953,107.7072982788086,117.53191375732422,57.04899978637695,36.54094314575195,178.38331604003906,125.44451904296875,107.59986877441406,198.36187744140625,129.24057006835938,105.0907211303711,148.71885681152344,82.58541107177734,58.9626350402832,189.29290771484375,136.25186157226562,118.74626922607422
366,180.03933715820312,126.7945327758789,107.6162109375,117.40774536132812,56.940643310546875,36.52451705932617,179.7137908935547,126.28208923339844,108.38092041015625,197.8375701904297,128.6142120361328,104.44061279296875,148.78053283691406,82.77099609375,59.328243255615234,189.13255310058594,136.14425659179688,118.6861572265625
367,180.15867614746094,127.0386734008789,107.82661437988281,117.95856475830078,57.55967712402344,36.667903900146484,179.0564422607422,125.76806640625,107.9160385131836,198.50643920898438,129.3220977783203,105.20118713378906,149.23562622070312,83.28756713867188,59.76994323730469,187.6923065185547,136.1575927734375,117.7166976928711
368,180.35499572753906,127.26719665527344,108.00108337402344,117.73505401611328,57.612335205078125,37.03398513793945,179.51808166503906,126.0150146484375,108.17406463623047,198.13536071777344,128.6212158203125,104.5434341430664,149.3016815185547,82.96834564208984,58.92551040649414,188.10769653320312,136.39614868164062,117.9000015258789
369,180.5654754638672,127.3581771850586,108.1351089477539,119.11396026611328,58.737632751464844,37.998748779296875,179.55213928222656,126.05038452148438,108.17424774169922,199.20816040039062,129.84727478027344,105.82845306396484,150.228515625,83.67276000976562,59.75685501098633,189.01718139648438,136.99427795410156,118.48664093017578
370,180.75302124023438,127.34606170654297,108.3271484375,117.89803314208984,57.8863639831543,37.76781463623047,179.80670166015625,126.33356475830078,108.53524017333984,198.33099365234375,128.8990020751953,104.88300323486328,150.39559936523438,83.69596862792969,59.66483688354492,188.927734375,136.61328125,117.931640625
371,180.92626953125,127.48332977294922,108.49927520751953,119.00184631347656,58.40937042236328,38.01911163330078,178.7287139892578,125.56747436523438,107.87681579589844,198.8954315185547,129.7928924560547,105.00608825683594,150.05848693847656,83.45094299316406,58.86981201171875,189.3399200439453,137.06521606445312,118.48419189453125
372,180.93544006347656,127.41493225097656,108.36454010009766,118.62773132324219,58.17613983154297,37.93191909790039,179.50979614257812,126.02167510986328,108.33985900878906,198.39297485351562,129.2399139404297,104.40847778320312,150.4516143798828,83.64326477050781,58.90512466430664,190.38690185546875,137.9484100341797,119.24404907226562
373,180.56790161132812,127.16730499267578,107.94483947753906,120.34497833251953,59.40660858154297,38.78589630126953,179.13465881347656,125.87030792236328,108.05811309814453,198.60472106933594,129.59136962890625,104.86139678955078,150.07765197753906,83.3390121459961,58.64583206176758,188.905517578125,135.8188934326172,119.38582611083984
374,180.72662353515625,127.3589859008789,108.08560180664062,118.88249969482422,58.584964752197266,38.690460205078125,180.03329467773438,126.33084106445312,108.5903549194336,197.8804931640625,128.55975341796875,103.88253021240234,150.06121826171875,83.09647369384766,58.33024215698242,189.9029083251953,136.64271545410156,120.00776672363281
375,180.70321655273438,127.25353240966797,108.06025695800781,119.04133605957031,58.14188766479492,38.65268325805664,179.98599243164062,126.25150299072266,108.49966430664062,198.81036376953125,129.4860076904297,104.81658172607422,149.8717498779297,83.18215942382812,58.7713737487793,190.34674072265625,137.00192260742188,120.40229797363281
376,180.84547424316406,127.44383239746094,108.32036590576172,119.60264587402344,58.4678840637207,38.714107513427734,179.77171325683594,126.30101013183594,108.5306396484375,199.06326293945312,129.7244873046875,105.20918273925781,149.46067810058594,82.63483428955078,57.908241271972656,189.67945861816406,136.6065216064453,120.4318618774414
377,180.43275451660156,127.00830841064453,107.94096374511719,119.0814437866211,57.953460693359375,38.344764709472656,180.77793884277344,127.05204772949219,109.22900390625,199.12916564941406,129.7531280517578,105.25104522705078,149.69259643554688,82.88994598388672,58.11005783081055,189.4321746826172,136.1317901611328,120.0155029296875
378,180.63125610351562,127.26980590820312,108.27619934082031,119.01293182373047,57.88054275512695,38.221675872802734,180.04312133789062,126.75808715820312,108.94070434570312,198.4725341796875,129.0352325439453,104.54507446289062,149.46542358398438,82.71215057373047,57.983177185058594,189.37721252441406,136.46365356445312,120.66207885742188
379,180.33465576171875,126.95857238769531,107.92091369628906,119.71824645996094,58.386558532714844,38.613441467285156,179.8231658935547,126.67750549316406,108.88482666015625,198.39195251464844,128.91859436035156,104.46733856201172,149.61509704589844,82.89434051513672,58.28868103027344,188.86424255371094,135.7896728515625,119.94264221191406
380,180.24591064453125,126.88290405273438,107.83901977539062,119.52985382080078,58.207088470458984,38.57276153564453,179.69967651367188,126.64488220214844,108.85148620605469,198.24639892578125,128.782470703125,104.29278564453125,149.20973205566406,82.49250793457031,57.882022857666016,189.8560333251953,136.70233154296875,120.69844055175781
381,180.5200958251953,127.21453094482422,108.23580169677734,119.5229263305664,58.1722412109375,38.434326171875,179.2704315185547,126.02458190917969,108.45116424560547,198.1887969970703,128.68983459472656,104.12759399414062,149.34701538085938,82.65485382080078,58.05596923828125,189.5889129638672,136.47418212890625,120.44168090820312
382,180.8470001220703,127.56123352050781,108.56936645507812,118.79804992675781,57.3892936706543,37.804744720458984,177.8100128173828,124.63894653320312,106.81947326660156,199.01609802246094,129.57940673828125,105.07832336425781,149.2737274169922,82.7919692993164,58.38503646850586,188.9146270751953,135.77845764160156,119.85772705078125
383,180.9527130126953,127.518310546875,108.6075439453125,116.15296173095703,55.082828521728516,37.090084075927734,178.21739196777344,124.79464721679688,106.91839599609375,199.3125,129.79872131347656,105.30402374267578,149.8653106689453,83.00922393798828,58.979705810546875,188.79371643066406,135.41256713867188,119.4125747680664
384,180.9241485595703,127.37586975097656,108.46565246582031,116.06231689453125,55.220733642578125,37.16016387939453,177.87704467773438,124.6878433227539,106.6844253540039,200.0364990234375,130.48175048828125,106.0688247680664,150.12014770507812,83.13250732421875,58.886924743652344,190.9921417236328,137.15716552734375,120.92337799072266
385,180.5812530517578,126.90438079833984,107.93274688720703,116.42021942138672,55.17052459716797,36.719852447509766,177.6639404296875,124.9047622680664,106.43265533447266,199.3535614013672,129.5985107421875,105.15229034423828,150.78738403320312,83.85044860839844,59.65945816040039,191.052734375,136.57818603515625,120.13636016845703
386,181.25579833984375,127.57588195800781,108.7392578125,117.68098449707031,56.0257682800293,36.98466110229492,179.36805725097656,125.85432434082031,107.42927551269531,199.85980224609375,130.21795654296875,105.83460998535156,151.08079528808594,84.01615905761719,59.85637283325195,190.22561645507812,135.86614990234375,119.41873931884766
387,181.12864685058594,127.45331573486328,108.70855712890625,118.60140228271484,56.66802978515625,37.49970626831055,180.6521453857422,126.76002502441406,108.16458892822266,198.2598114013672,129.1866455078125,104.56097412109375,152.26315307617188,85.518798828125,61.4906005859375,191.15310668945312,136.51162719726562,120.07946014404297
388,181.0377197265625,127.25938415527344,108.51876831054688,118.74795532226562,56.75262451171875,37.28763198852539,180.48878479003906,126.64656066894531,108.18162536621094,199.7886199951172,130.93455505371094,106.45708465576172,152.2081756591797,85.68401336669922,62.18959045410156,190.08445739746094,135.5163116455078,119.22457122802734
389,180.840576171875,126.9967041015625,108.17867279052734,119.12288665771484,57.07722473144531,37.927284240722656,180.0948486328125,126.63298797607422,108.23780059814453,199.9488525390625,131.0326385498047,106.55168914794922,152.07235717773438,85.11873626708984,61.37105941772461,192.42994689941406,137.8848419189453,121.54510498046875
390,180.99871826171875,127.26628875732422,108.47490692138672,118.37020874023438,56.57809829711914,37.76820373535156,180.3939666748047,127.01476287841797,108.40872192382812,199.98275756835938,130.90948486328125,106.85883331298828,152.31910705566406,84.95918273925781,60.593692779541016,192.56472778320312,137.9868621826172,121.82176208496094
391,181.019287109375,127.5724105834961,108.10105895996094,117.79174041748047,56.58064651489258,36.691566467285156,181.0050811767578,127.7247314453125,109.20279693603516,198.31666564941406,129.109375,104.4593734741211,151.9133758544922,85.13371276855469,60.61581802368164,192.97494506835938,139.09056091308594,123.02119445800781
392,180.60379028320312,127.19580078125,107.71641540527344,116.56877136230469,55.61217498779297,36.01296615600586,181.5865936279297,128.03981018066406,109.48573303222656,199.1715850830078,130.00210571289062,105.273681640625,152.20223999023438,85.09175872802734,60.39325714111328,193.31588745117188,139.66542053222656,124.00560760498047
393,180.45455932617188,126.96619415283203,107.4807357788086,117.59310150146484,56.4862060546875,36.85459899902344,181.45303344726562,127.9923324584961,109.59872436523438,197.28805541992188,127.70684051513672,102.86516571044922,152.47547912597656,85.4867935180664,61.31132125854492,193.84971618652344,139.66859436035156,123.83621978759766
394,180.60511779785156,127.19644165039062,107.64629364013672,115.767578125,55.191749572753906,36.18535614013672,181.1129913330078,128.13308715820312,109.7928466796875,197.97764587402344,128.3424835205078,103.73678588867188,151.26577758789062,83.88909912109375,59.56978988647461,194.28968811035156,139.96824645996094,124.44841003417969
395,180.73675537109375,127.30581665039062,107.87135314941406,115.27609252929688,54.38106918334961,35.88531494140625,181.23757934570312,128.10264587402344,109.78501892089844,196.60000610351562,128.23626708984375,103.16165924072266,150.8473358154297,83.60114288330078,59.58015441894531,194.51388549804688,140.23611450195312,124.66468048095703
396,180.18130493164062,126.43391418457031,107.04933166503906,117.43914031982422,56.24464797973633,36.47951126098633,180.7097625732422,127.75177764892578,109.14802551269531,197.6853790283203,129.25953674316406,104.11441040039062,149.4097137451172,81.73397827148438,57.4601936340332,194.08863830566406,140.66473388671875,124.8304443359375
397,180.19345092773438,126.32160186767578,107.01561737060547,117.59454345703125,56.3385009765625,36.530067443847656,181.1086883544922,127.59907531738281,109.2345962524414,196.30471801757812,128.80418395996094,103.42513275146484,147.8813018798828,80.2769775390625,56.14388656616211,193.38400268554688,139.8560028076172,123.76200103759766
398,180.10130310058594,126.18019104003906,106.93466186523438,115.77777862548828,54.577518463134766,35.680877685546875,180.0931396484375,126.52428436279297,108.42115783691406,196.375,128.89979553222656,103.66219329833984,149.30384826660156,81.70769500732422,57.57307815551758,192.36053466796875,138.9791259765625,123.13851928710938
399,179.21783447265625,125.0722885131836,105.81399536132812,115.44090270996094,54.368526458740234,35.5318717956543,178.9779052734375,125.5020751953125,106.8149185180664,196.63491821289062,128.92803955078125,103.667724609375,147.51055908203125,79.68138122558594,55.26487350463867,191.76278686523438,138.2924346923828,122.66461944580078
400,179.21475219726562,125.14926147460938,105.82929992675781,115.64205169677734,54.60689163208008,35.86849594116211,178.40560913085938,124.41053009033203,105.48982238769531,194.87632751464844,126.54370880126953,101.45735931396484,145.7608642578125,78.08695983886719,51.24308395385742,191.41482543945312,137.75550842285156,121.82364654541016
401,178.7133026123047,124.5102310180664,105.3646240234375,114.40203857421875,53.62517166137695,35.50680160522461,178.11680603027344,123.94046783447266,104.73248291015625,195.4271697998047,127.02608489990234,102.0478286743164,144.96717834472656,76.96717834472656,50.193050384521484,191.9556427001953,138.4274139404297,122.70967864990234
402,178.42518615722656,124.24710845947266,105.09040832519531,114.87308502197266,53.94748306274414,35.63530349731445,178.45553588867188,123.96501159667969,104.8709945678711,195.82691955566406,127.29593658447266,102.27884674072266,144.6620330810547,76.92445373535156,50.84294128417969,190.50506591796875,137.00608825683594,121.46855926513672
403,178.03439331054688,123.97540283203125,104.50709533691406,112.53510284423828,52.455589294433594,35.18982696533203,177.82009887695312,124.1337890625,105.19652557373047,195.07460021972656,126.65513610839844,101.53837585449219,143.7996063232422,75.98998260498047,50.0380744934082,189.97262573242188,136.24632263183594,120.50315856933594
404,177.7648162841797,123.57194519042969,104.02418518066406,115.27942657470703,54.42141342163086,36.17464065551758,178.6972198486328,124.77986145019531,105.88279724121094,194.93817138671875,126.28958892822266,101.05097961425781,143.2303009033203,75.20808410644531,49.50505065917969,189.7467498779297,135.8116912841797,120.30086517333984
405,177.3600311279297,123.16121673583984,103.49795532226562,114.95046997070312,54.15076446533203,36.294246673583984,178.222900390625,124.55267333984375,105.72671508789062,195.12017822265625,126.46306610107422,101.32745361328125,143.0728759765625,75.06072998046875,49.829959869384766,188.0560302734375,135.2974090576172,119.2801742553711
406,177.4672393798828,123.34297943115234,103.82530212402344,114.41261291503906,53.83206558227539,36.23860168457031,176.96168518066406,123.6197509765625,105.00589752197266,195.36090087890625,126.42122650146484,101.47151184082031,142.60960388183594,74.54280090332031,49.09394454956055,189.2440643310547,136.28726196289062,119.39093017578125
407,176.60130310058594,122.79820251464844,102.97687530517578,112.60419464111328,52.41754150390625,35.46926498413086,176.74203491210938,123.5804214477539,104.75265502929688,196.61155700683594,127.37225341796875,102.48323822021484,141.86192321777344,73.82636260986328,48.31589889526367,188.38681030273438,135.56263732910156,119.0
408,176.34185791015625,122.36719512939453,102.62992095947266,111.16515350341797,51.89318084716797,33.987876892089844,176.55723571777344,123.4359359741211,104.6482162475586,196.74942016601562,127.57728576660156,102.8138198852539,141.71644592285156,73.33982849121094,47.495670318603516,188.62863159179688,135.71365356445312,119.14765167236328
409,176.18453979492188,121.97240447998047,102.16578674316406,111.58016204833984,51.86587142944336,34.22539520263672,178.0145721435547,124.41641235351562,105.59585571289062,194.87513732910156,125.40693664550781,100.63815307617188,141.10769653320312,72.74945068359375,46.9538459777832,187.39820861816406,134.50782775878906,118.23265838623047
410,176.23439025878906,122.08797454833984,102.24198150634766,111.41209411621094,51.49193572998047,34.275001525878906,176.2964324951172,123.26300048828125,104.50891876220703,195.3462371826172,125.88380432128906,101.04695129394531,140.5874786376953,71.9632797241211,45.89848709106445,187.78091430664062,135.21475219726562,119.03904724121094
411,176.11148071289062,121.95735168457031,102.09754943847656,110.2533950805664,50.79136657714844,34.0015983581543,177.31509399414062,123.86979675292969,105.07550048828125,194.59422302246094,125.02890014648438,100.20693969726562,140.24034118652344,71.57939910888672,45.4484977722168,188.87606811523438,136.1752166748047,119.82691955566406
412,175.88128662109375,121.54887390136719,101.67871856689453,111.16680145263672,51.12015914916992,34.07035446166992,176.66717529296875,123.22085571289062,104.7147216796875,194.780517578125,125.27699279785156,100.47769927978516,140.95205688476562,72.35844421386719,46.61643981933594,188.7522735595703,135.2340850830078,119.63409423828125
413,175.4095458984375,121.00508880615234,101.01718139648438,110.03907775878906,50.2320556640625,33.946571350097656,177.94512939453125,124.12055969238281,105.79830169677734,193.619384765625,124.01063537597656,99.29314422607422,141.21986389160156,72.47990417480469,47.085105895996094,189.4157257080078,135.494384765625,119.4988784790039
414,175.9156036376953,121.47498321533203,101.68241119384766,110.75039672851562,50.881141662597656,34.42789077758789,177.63449096679688,123.9262924194336,105.64361572265625,192.70045471191406,123.68792724609375,98.87016296386719,141.1155548095703,72.32666778564453,46.99333190917969,188.3569793701172,134.59423828125,118.51884460449219
